Selecao,CodigoCasa,Casa,odd_fracionaria,prob_implicita,prob_implicita_pct
Ecuador,B3,bet365,125,0.007936507936507936,0.7936507936507936
Ecuador,WH,William Hill,125,0.007936507936507936,0.7936507936507936
Ecuador,UN,Unibet,125,0.007936507936507936,0.7936507936507936
Ecuador,FR,Betfred,125,0.007936507936507936,0.7936507936507936
Ecuador,EE,888sport,125,0.007936507936507936,0.7936507936507936
Ecuador,SX,Spreadex,100,0.009900990099009901,0.9900990099009901
Ecuador,LD,Ladbrokes,125,0.007936507936507936,0.7936507936507936
Ecuador,VC,Bet Victor,125,0.007936507936507936,0.7936507936507936
Ecuador,KN,BetMGM UK,125,0.007936507936507936,0.7936507936507936
Ecuador,BY,Boylesports,100,0.009900990099009901,0.9900990099009901
Ecuador,OE,10Bet,125,0.007936507936507936,0.7936507936507936
Ecuador,S6,StarSports,125,0.007936507936507936,0.7936507936507936
Ecuador,PUP,PricedUp,125,0.007936507936507936,0.7936507936507936
Ecuador,SI,Sporting Index,100,0.009900990099009901,0.9900990099009901
Ecuador,G5,BetGoodwin,100,0.009900990099009901,0.9900990099009901
Ecuador,VE,Virgin Bet,125,0.007936507936507936,0.7936507936507936
Ecuador,QN,QuinnBet,100,0.009900990099009901,0.9900990099009901
Ecuador,WA,Betway,125,0.007936507936507936,0.7936507936507936
Ecuador,CE,Coral,125,0.007936507936507936,0.7936507936507936
Ecuador,BAH,BetAhoy,100,0.009900990099009901,0.9900990099009901
Ecuador,BTT,BetTom,100,0.009900990099009901,0.9900990099009901
Ecuador,BRS,BresBet,125,0.007936507936507936,0.7936507936507936
Ecuador,SK,Sky Bet,150,0.006622516556291391,0.6622516556291391
Ecuador,PP,Paddy Power,150,0.006622516556291391,0.6622516556291391
Ecuador,AKB,AK Bets,150,0.006622516556291391,0.6622516556291391
Ecuador,BF,Betfair,146,0.006802721088435374,0.6802721088435374
Ecuador,MA,Matchbook,136,0.0072992700729927005,0.7299270072992701
Senegal,B3,bet365,125,0.007936507936507936,0.7936507936507936
Senegal,WH,William Hill,150,0.006622516556291391,0.6622516556291391
Senegal,UN,Unibet,125,0.007936507936507936,0.7936507936507936
Senegal,FR,Betfred,125,0.007936507936507936,0.7936507936507936
Senegal,EE,888sport,150,0.006622516556291391,0.6622516556291391
Senegal,SX,Spreadex,100,0.009900990099009901,0.9900990099009901
Senegal,LD,Ladbrokes,100,0.009900990099009901,0.9900990099009901
Senegal,VC,Bet Victor,125,0.007936507936507936,0.7936507936507936
Senegal,KN,BetMGM UK,125,0.007936507936507936,0.7936507936507936
Senegal,BY,Boylesports,100,0.009900990099009901,0.9900990099009901
Senegal,OE,10Bet,125,0.007936507936507936,0.7936507936507936
Senegal,S6,StarSports,125,0.007936507936507936,0.7936507936507936
Senegal,PUP,PricedUp,125,0.007936507936507936,0.7936507936507936
Senegal,SI,Sporting Index,100,0.009900990099009901,0.9900990099009901
Senegal,G5,BetGoodwin,80,0.012345679012345678,1.2345679012345678
Senegal,VE,Virgin Bet,125,0.007936507936507936,0.7936507936507936
Senegal,QN,QuinnBet,150,0.006622516556291391,0.6622516556291391
Senegal,WA,Betway,100,0.009900990099009901,0.9900990099009901
Senegal,CE,Coral,100,0.009900990099009901,0.9900990099009901
Senegal,BAH,BetAhoy,80,0.012345679012345678,1.2345679012345678
Senegal,BTT,BetTom,80,0.012345679012345678,1.2345679012345678
Senegal,BRS,BresBet,125,0.007936507936507936,0.7936507936507936
Senegal,SK,Sky Bet,100,0.009900990099009901,0.9900990099009901
Senegal,PP,Paddy Power,100,0.009900990099009901,0.9900990099009901
Senegal,AKB,AK Bets,150,0.006622516556291391,0.6622516556291391
Senegal,BF,Betfair,156,0.006369426751592357,0.6369426751592357
Senegal,MA,Matchbook,146,0.006802721088435374,0.6802721088435374
Croatia,B3,bet365,175,0.005681818181818182,0.5681818181818182
Croatia,WH,William Hill,100,0.009900990099009901,0.9900990099009901
Croatia,UN,Unibet,150,0.006622516556291391,0.6622516556291391
Croatia,FR,Betfred,100,0.009900990099009901,0.9900990099009901
Croatia,EE,888sport,100,0.009900990099009901,0.9900990099009901
Croatia,SX,Spreadex,175,0.005681818181818182,0.5681818181818182
Croatia,LD,Ladbrokes,100,0.009900990099009901,0.9900990099009901
Croatia,VC,Bet Victor,150,0.006622516556291391,0.6622516556291391
Croatia,KN,BetMGM UK,80,0.012345679012345678,1.2345679012345678
Croatia,BY,Boylesports,150,0.006622516556291391,0.6622516556291391
Croatia,OE,10Bet,150,0.006622516556291391,0.6622516556291391
Croatia,S6,StarSports,125,0.007936507936507936,0.7936507936507936
Croatia,PUP,PricedUp,125,0.007936507936507936,0.7936507936507936
Croatia,SI,Sporting Index,175,0.005681818181818182,0.5681818181818182
Croatia,G5,BetGoodwin,80,0.012345679012345678,1.2345679012345678
Croatia,VE,Virgin Bet,80,0.012345679012345678,1.2345679012345678
Croatia,QN,QuinnBet,125,0.007936507936507936,0.7936507936507936
Croatia,WA,Betway,100,0.009900990099009901,0.9900990099009901
Croatia,CE,Coral,100,0.009900990099009901,0.9900990099009901
Croatia,BAH,BetAhoy,80,0.012345679012345678,1.2345679012345678
Croatia,BTT,BetTom,80,0.012345679012345678,1.2345679012345678
Croatia,BRS,BresBet,125,0.007936507936507936,0.7936507936507936
Croatia,SK,Sky Bet,150,0.006622516556291391,0.6622516556291391
Croatia,PP,Paddy Power,150,0.006622516556291391,0.6622516556291391
Croatia,AKB,AK Bets,180,0.0055248618784530384,0.5524861878453038
Croatia,BF,Betfair,254,0.00392156862745098,0.39215686274509803
Croatia,MA,Matchbook,244,0.004081632653061225,0.40816326530612246
Ivory Coast,B3,bet365,200,0.004975124378109453,0.4975124378109453
Ivory Coast,WH,William Hill,150,0.006622516556291391,0.6622516556291391
Ivory Coast,UN,Unibet,200,0.004975124378109453,0.4975124378109453
Ivory Coast,FR,Betfred,150,0.006622516556291391,0.6622516556291391
Ivory Coast,EE,888sport,150,0.006622516556291391,0.6622516556291391
Ivory Coast,SX,Spreadex,175,0.005681818181818182,0.5681818181818182
Ivory Coast,LD,Ladbrokes,150,0.006622516556291391,0.6622516556291391
Ivory Coast,VC,Bet Victor,150,0.006622516556291391,0.6622516556291391
Ivory Coast,KN,BetMGM UK,200,0.004975124378109453,0.4975124378109453
Ivory Coast,BY,Boylesports,150,0.006622516556291391,0.6622516556291391
Ivory Coast,OE,10Bet,200,0.004975124378109453,0.4975124378109453
Ivory Coast,S6,StarSports,150,0.006622516556291391,0.6622516556291391
Ivory Coast,PUP,PricedUp,150,0.006622516556291391,0.6622516556291391
Ivory Coast,SI,Sporting Index,175,0.005681818181818182,0.5681818181818182
Ivory Coast,G5,BetGoodwin,125,0.007936507936507936,0.7936507936507936
Ivory Coast,VE,Virgin Bet,200,0.004975124378109453,0.4975124378109453
Ivory Coast,QN,QuinnBet,150,0.006622516556291391,0.6622516556291391
Ivory Coast,WA,Betway,125,0.007936507936507936,0.7936507936507936
Ivory Coast,CE,Coral,150,0.006622516556291391,0.6622516556291391
Ivory Coast,BAH,BetAhoy,125,0.007936507936507936,0.7936507936507936
Ivory Coast,BTT,BetTom,125,0.007936507936507936,0.7936507936507936
Ivory Coast,BRS,BresBet,150,0.006622516556291391,0.6622516556291391
Ivory Coast,SK,Sky Bet,150,0.006622516556291391,0.6622516556291391
Ivory Coast,PP,Paddy Power,150,0.006622516556291391,0.6622516556291391
Ivory Coast,AKB,AK Bets,225,0.004424778761061947,0.4424778761061947
Ivory Coast,BF,Betfair,264,0.0037735849056603774,0.37735849056603776
Ivory Coast,MA,Matchbook,254,0.00392156862745098,0.39215686274509803
Canada,B3,bet365,150,0.006622516556291391,0.6622516556291391
Canada,WH,William Hill,150,0.006622516556291391,0.6622516556291391
Canada,UN,Unibet,200,0.004975124378109453,0.4975124378109453
Canada,FR,Betfred,150,0.006622516556291391,0.6622516556291391
Canada,EE,888sport,150,0.006622516556291391,0.6622516556291391
Canada,SX,Spreadex,250,0.00398406374501992,0.398406374501992
Canada,LD,Ladbrokes,150,0.006622516556291391,0.6622516556291391
Canada,VC,Bet Victor,250,0.00398406374501992,0.398406374501992
Canada,KN,BetMGM UK,150,0.006622516556291391,0.6622516556291391
Canada,BY,Boylesports,150,0.006622516556291391,0.6622516556291391
Canada,OE,10Bet,150,0.006622516556291391,0.6622516556291391
Canada,S6,StarSports,150,0.006622516556291391,0.6622516556291391
Canada,PUP,PricedUp,150,0.006622516556291391,0.6622516556291391
Canada,SI,Sporting Index,250,0.00398406374501992,0.398406374501992
Canada,G5,BetGoodwin,125,0.007936507936507936,0.7936507936507936
Canada,VE,Virgin Bet,150,0.006622516556291391,0.6622516556291391
Canada,QN,QuinnBet,150,0.006622516556291391,0.6622516556291391
Canada,WA,Betway,125,0.007936507936507936,0.7936507936507936
Canada,CE,Coral,150,0.006622516556291391,0.6622516556291391
Canada,BAH,BetAhoy,125,0.007936507936507936,0.7936507936507936
Canada,BTT,BetTom,125,0.007936507936507936,0.7936507936507936
Canada,BRS,BresBet,150,0.006622516556291391,0.6622516556291391
Canada,SK,Sky Bet,150,0.006622516556291391,0.6622516556291391
Canada,PP,Paddy Power,150,0.006622516556291391,0.6622516556291391
Canada,AKB,AK Bets,150,0.006622516556291391,0.6622516556291391
Canada,BF,Betfair,430,0.002320185614849188,0.23201856148491878
Canada,MA,Matchbook,420,0.0023752969121140144,0.23752969121140144
Sweden,B3,bet365,250,0.00398406374501992,0.398406374501992
Sweden,WH,William Hill,200,0.004975124378109453,0.4975124378109453
Sweden,UN,Unibet,250,0.00398406374501992,0.398406374501992
Sweden,FR,Betfred,200,0.004975124378109453,0.4975124378109453
Sweden,EE,888sport,200,0.004975124378109453,0.4975124378109453
Sweden,SX,Spreadex,400,0.0024937655860349127,0.24937655860349126
Sweden,LD,Ladbrokes,250,0.00398406374501992,0.398406374501992
Sweden,VC,Bet Victor,250,0.00398406374501992,0.398406374501992
Sweden,KN,BetMGM UK,250,0.00398406374501992,0.398406374501992
Sweden,BY,Boylesports,250,0.00398406374501992,0.398406374501992
Sweden,OE,10Bet,250,0.00398406374501992,0.398406374501992
Sweden,S6,StarSports,200,0.004975124378109453,0.4975124378109453
Sweden,PUP,PricedUp,200,0.004975124378109453,0.4975124378109453
Sweden,SI,Sporting Index,400,0.0024937655860349127,0.24937655860349126
Sweden,G5,BetGoodwin,150,0.006622516556291391,0.6622516556291391
Sweden,VE,Virgin Bet,250,0.00398406374501992,0.398406374501992
Sweden,QN,QuinnBet,200,0.004975124378109453,0.4975124378109453
Sweden,WA,Betway,200,0.004975124378109453,0.4975124378109453
Sweden,CE,Coral,250,0.00398406374501992,0.398406374501992
Sweden,BAH,BetAhoy,150,0.006622516556291391,0.6622516556291391
Sweden,BTT,BetTom,150,0.006622516556291391,0.6622516556291391
Sweden,BRS,BresBet,200,0.004975124378109453,0.4975124378109453
Sweden,SK,Sky Bet,250,0.00398406374501992,0.398406374501992
Sweden,PP,Paddy Power,250,0.00398406374501992,0.398406374501992
Sweden,AKB,AK Bets,400,0.0024937655860349127,0.24937655860349126
Sweden,BF,Betfair,499,0.002,0.2
Sweden,MA,Matchbook,499,0.002,0.2
Austria,B3,bet365,250,0.00398406374501992,0.398406374501992
Austria,WH,William Hill,150,0.006622516556291391,0.6622516556291391
Austria,UN,Unibet,250,0.00398406374501992,0.398406374501992
Austria,FR,Betfred,200,0.004975124378109453,0.4975124378109453
Austria,EE,888sport,150,0.006622516556291391,0.6622516556291391
Austria,SX,Spreadex,400,0.0024937655860349127,0.24937655860349126
Austria,LD,Ladbrokes,250,0.00398406374501992,0.398406374501992
Austria,VC,Bet Victor,250,0.00398406374501992,0.398406374501992
Austria,KN,BetMGM UK,250,0.00398406374501992,0.398406374501992
Austria,BY,Boylesports,150,0.006622516556291391,0.6622516556291391
Austria,OE,10Bet,250,0.00398406374501992,0.398406374501992
Austria,S6,StarSports,150,0.006622516556291391,0.6622516556291391
Austria,PUP,PricedUp,150,0.006622516556291391,0.6622516556291391
Austria,SI,Sporting Index,400,0.0024937655860349127,0.24937655860349126
Austria,G5,BetGoodwin,150,0.006622516556291391,0.6622516556291391
Austria,VE,Virgin Bet,250,0.00398406374501992,0.398406374501992
Austria,QN,QuinnBet,200,0.004975124378109453,0.4975124378109453
Austria,WA,Betway,400,0.0024937655860349127,0.24937655860349126
Austria,CE,Coral,250,0.00398406374501992,0.398406374501992
Austria,BAH,BetAhoy,150,0.006622516556291391,0.6622516556291391
Austria,BTT,BetTom,150,0.006622516556291391,0.6622516556291391
Austria,BRS,BresBet,150,0.006622516556291391,0.6622516556291391
Austria,SK,Sky Bet,500,0.001996007984031936,0.19960079840319359
Austria,PP,Paddy Power,500,0.001996007984031936,0.19960079840319359
Austria,AKB,AK Bets,400,0.0024937655860349127,0.24937655860349126
Austria,BF,Betfair,587,0.0017006802721088435,0.17006802721088435
Austria,MA,Matchbook,587,0.0017006802721088435,0.17006802721088435
Australia,B3,bet365,250,0.00398406374501992,0.398406374501992
Australia,WH,William Hill,200,0.004975124378109453,0.4975124378109453
Australia,UN,Unibet,250,0.00398406374501992,0.398406374501992
Australia,FR,Betfred,200,0.004975124378109453,0.4975124378109453
Australia,EE,888sport,200,0.004975124378109453,0.4975124378109453
Australia,SX,Spreadex,500,0.001996007984031936,0.19960079840319359
Australia,LD,Ladbrokes,200,0.004975124378109453,0.4975124378109453
Australia,VC,Bet Victor,250,0.00398406374501992,0.398406374501992
Australia,KN,BetMGM UK,200,0.004975124378109453,0.4975124378109453
Australia,BY,Boylesports,250,0.00398406374501992,0.398406374501992
Australia,OE,10Bet,200,0.004975124378109453,0.4975124378109453
Australia,S6,StarSports,125,0.007936507936507936,0.7936507936507936
Australia,PUP,PricedUp,125,0.007936507936507936,0.7936507936507936
Australia,SI,Sporting Index,500,0.001996007984031936,0.19960079840319359
Australia,G5,BetGoodwin,200,0.004975124378109453,0.4975124378109453
Australia,VE,Virgin Bet,200,0.004975124378109453,0.4975124378109453
Australia,QN,QuinnBet,200,0.004975124378109453,0.4975124378109453
Australia,WA,Betway,250,0.00398406374501992,0.398406374501992
Australia,CE,Coral,200,0.004975124378109453,0.4975124378109453
Australia,BAH,BetAhoy,200,0.004975124378109453,0.4975124378109453
Australia,BTT,BetTom,200,0.004975124378109453,0.4975124378109453
Australia,BRS,BresBet,125,0.007936507936507936,0.7936507936507936
Australia,SK,Sky Bet,250,0.00398406374501992,0.398406374501992
Australia,PP,Paddy Power,250,0.00398406374501992,0.398406374501992
Australia,AKB,AK Bets,400,0.0024937655860349127,0.24937655860349126
Australia,BF,Betfair,607,0.001644736842105263,0.1644736842105263
Australia,MA,Matchbook,616,0.0016207455429497568,0.1620745542949757
Scotland,B3,bet365,4500,0.00022217285047767163,0.02221728504776716
Scotland,WH,William Hill,750,0.0013315579227696406,0.13315579227696406
Scotland,UN,Unibet,1000,0.000999000999000999,0.0999000999000999
Scotland,FR,Betfred,1000,0.000999000999000999,0.0999000999000999
Scotland,EE,888sport,750,0.0013315579227696406,0.13315579227696406
Scotland,SX,Spreadex,400,0.0024937655860349127,0.24937655860349126
Scotland,LD,Ladbrokes,750,0.0013315579227696406,0.13315579227696406
Scotland,VC,Bet Victor,2500,0.00039984006397441024,0.03998400639744103
Scotland,KN,BetMGM UK,2500,0.00039984006397441024,0.03998400639744103
Scotland,BY,Boylesports,1000,0.000999000999000999,0.0999000999000999
Scotland,OE,10Bet,800,0.0012484394506866417,0.12484394506866417
Scotland,S6,StarSports,1000,0.000999000999000999,0.0999000999000999
Scotland,PUP,PricedUp,1000,0.000999000999000999,0.0999000999000999
Scotland,SI,Sporting Index,400,0.0024937655860349127,0.24937655860349126
Scotland,G5,BetGoodwin,750,0.0013315579227696406,0.13315579227696406
Scotland,VE,Virgin Bet,2500,0.00039984006397441024,0.03998400639744103
Scotland,QN,QuinnBet,500,0.001996007984031936,0.19960079840319359
Scotland,WA,Betway,5000,0.0001999600079984003,0.01999600079984003
Scotland,CE,Coral,750,0.0013315579227696406,0.13315579227696406
Scotland,BAH,BetAhoy,750,0.0013315579227696406,0.13315579227696406
Scotland,BTT,BetTom,750,0.0013315579227696406,0.13315579227696406
Scotland,BRS,BresBet,1000,0.000999000999000999,0.0999000999000999
Scotland,SK,Sky Bet,3000,0.0003332222592469177,0.03332222592469177
Scotland,PP,Paddy Power,3000,0.0003332222592469177,0.03332222592469177
Scotland,AKB,AK Bets,2000,0.0004997501249375312,0.04997501249375312
Scotland,BF,Betfair,979,0.0010204081632653062,0.10204081632653061
Scotland,MA,Matchbook,979,0.0010204081632653062,0.10204081632653061
Ghana,B3,bet365,400,0.0024937655860349127,0.24937655860349126
Ghana,WH,William Hill,350,0.002849002849002849,0.2849002849002849
Ghana,UN,Unibet,400,0.0024937655860349127,0.24937655860349126
Ghana,FR,Betfred,300,0.0033222591362126247,0.33222591362126247
Ghana,EE,888sport,350,0.002849002849002849,0.2849002849002849
Ghana,SX,Spreadex,500,0.001996007984031936,0.19960079840319359
Ghana,LD,Ladbrokes,400,0.0024937655860349127,0.24937655860349126
Ghana,VC,Bet Victor,500,0.001996007984031936,0.19960079840319359
Ghana,KN,BetMGM UK,250,0.00398406374501992,0.398406374501992
Ghana,BY,Boylesports,350,0.002849002849002849,0.2849002849002849
Ghana,OE,10Bet,300,0.0033222591362126247,0.33222591362126247
Ghana,S6,StarSports,500,0.001996007984031936,0.19960079840319359
Ghana,PUP,PricedUp,500,0.001996007984031936,0.19960079840319359
Ghana,SI,Sporting Index,500,0.001996007984031936,0.19960079840319359
Ghana,G5,BetGoodwin,250,0.00398406374501992,0.398406374501992
Ghana,VE,Virgin Bet,250,0.00398406374501992,0.398406374501992
Ghana,QN,QuinnBet,300,0.0033222591362126247,0.33222591362126247
Ghana,WA,Betway,350,0.002849002849002849,0.2849002849002849
Ghana,CE,Coral,400,0.0024937655860349127,0.24937655860349126
Ghana,BAH,BetAhoy,250,0.00398406374501992,0.398406374501992
Ghana,BTT,BetTom,250,0.00398406374501992,0.398406374501992
Ghana,BRS,BresBet,500,0.001996007984031936,0.19960079840319359
Ghana,SK,Sky Bet,250,0.00398406374501992,0.398406374501992
Ghana,PP,Paddy Power,250,0.00398406374501992,0.398406374501992
Ghana,AKB,AK Bets,500,0.001996007984031936,0.19960079840319359
Ghana,BF,Betfair,665,0.0015015015015015015,0.15015015015015015
Ghana,MA,Matchbook,695,0.0014367816091954023,0.14367816091954022
Iran,B3,bet365,4500,0.00022217285047767163,0.02221728504776716
Iran,WH,William Hill,500,0.001996007984031936,0.19960079840319359
Iran,UN,Unibet,750,0.0013315579227696406,0.13315579227696406
Iran,FR,Betfred,750,0.0013315579227696406,0.13315579227696406
Iran,EE,888sport,500,0.001996007984031936,0.19960079840319359
Iran,SX,Spreadex,500,0.001996007984031936,0.19960079840319359
Iran,LD,Ladbrokes,400,0.0024937655860349127,0.24937655860349126
Iran,VC,Bet Victor,1000,0.000999000999000999,0.0999000999000999
Iran,KN,BetMGM UK,500,0.001996007984031936,0.19960079840319359
Iran,BY,Boylesports,750,0.0013315579227696406,0.13315579227696406
Iran,OE,10Bet,700,0.0014265335235378032,0.14265335235378032
Iran,S6,StarSports,500,0.001996007984031936,0.19960079840319359
Iran,PUP,PricedUp,500,0.001996007984031936,0.19960079840319359
Iran,SI,Sporting Index,500,0.001996007984031936,0.19960079840319359
Iran,G5,BetGoodwin,750,0.0013315579227696406,0.13315579227696406
Iran,VE,Virgin Bet,500,0.001996007984031936,0.19960079840319359
Iran,QN,QuinnBet,500,0.001996007984031936,0.19960079840319359
Iran,WA,Betway,750,0.0013315579227696406,0.13315579227696406
Iran,CE,Coral,400,0.0024937655860349127,0.24937655860349126
Iran,BAH,BetAhoy,500,0.001996007984031936,0.19960079840319359
Iran,BTT,BetTom,500,0.001996007984031936,0.19960079840319359
Iran,BRS,BresBet,500,0.001996007984031936,0.19960079840319359
Iran,SK,Sky Bet,750,0.0013315579227696406,0.13315579227696406
Iran,PP,Paddy Power,750,0.0013315579227696406,0.13315579227696406
Iran,AKB,AK Bets,1000,0.000999000999000999,0.0999000999000999
Iran,BF,Betfair,979,0.0010204081632653062,0.10204081632653061
Iran,MA,Matchbook,979,0.0010204081632653062,0.10204081632653061
Egypt,B3,bet365,250,0.00398406374501992,0.398406374501992
Egypt,WH,William Hill,250,0.00398406374501992,0.398406374501992
Egypt,UN,Unibet,250,0.00398406374501992,0.398406374501992
Egypt,FR,Betfred,250,0.00398406374501992,0.398406374501992
Egypt,EE,888sport,250,0.00398406374501992,0.398406374501992
Egypt,SX,Spreadex,500,0.001996007984031936,0.19960079840319359
Egypt,LD,Ladbrokes,250,0.00398406374501992,0.398406374501992
Egypt,VC,Bet Victor,250,0.00398406374501992,0.398406374501992
Egypt,KN,BetMGM UK,250,0.00398406374501992,0.398406374501992
Egypt,BY,Boylesports,250,0.00398406374501992,0.398406374501992
Egypt,OE,10Bet,250,0.00398406374501992,0.398406374501992
Egypt,S6,StarSports,200,0.004975124378109453,0.4975124378109453
Egypt,PUP,PricedUp,200,0.004975124378109453,0.4975124378109453
Egypt,SI,Sporting Index,500,0.001996007984031936,0.19960079840319359
Egypt,G5,BetGoodwin,200,0.004975124378109453,0.4975124378109453
Egypt,VE,Virgin Bet,250,0.00398406374501992,0.398406374501992
Egypt,QN,QuinnBet,250,0.00398406374501992,0.398406374501992
Egypt,WA,Betway,200,0.004975124378109453,0.4975124378109453
Egypt,CE,Coral,250,0.00398406374501992,0.398406374501992
Egypt,BAH,BetAhoy,200,0.004975124378109453,0.4975124378109453
Egypt,BTT,BetTom,200,0.004975124378109453,0.4975124378109453
Egypt,BRS,BresBet,200,0.004975124378109453,0.4975124378109453
Egypt,SK,Sky Bet,250,0.00398406374501992,0.398406374501992
Egypt,PP,Paddy Power,250,0.00398406374501992,0.398406374501992
Egypt,AKB,AK Bets,500,0.001996007984031936,0.19960079840319359
Egypt,BF,Betfair,587,0.0017006802721088435,0.17006802721088435
Egypt,MA,Matchbook,597,0.0016722408026755853,0.16722408026755853
Paraguay,B3,bet365,500,0.001996007984031936,0.19960079840319359
Paraguay,WH,William Hill,250,0.00398406374501992,0.398406374501992
Paraguay,UN,Unibet,500,0.001996007984031936,0.19960079840319359
Paraguay,FR,Betfred,500,0.001996007984031936,0.19960079840319359
Paraguay,EE,888sport,250,0.00398406374501992,0.398406374501992
Paraguay,SX,Spreadex,500,0.001996007984031936,0.19960079840319359
Paraguay,LD,Ladbrokes,500,0.001996007984031936,0.19960079840319359
Paraguay,VC,Bet Victor,750,0.0013315579227696406,0.13315579227696406
Paraguay,KN,BetMGM UK,500,0.001996007984031936,0.19960079840319359
Paraguay,BY,Boylesports,500,0.001996007984031936,0.19960079840319359
Paraguay,OE,10Bet,500,0.001996007984031936,0.19960079840319359
Paraguay,S6,StarSports,300,0.0033222591362126247,0.33222591362126247
Paraguay,PUP,PricedUp,300,0.0033222591362126247,0.33222591362126247
Paraguay,SI,Sporting Index,500,0.001996007984031936,0.19960079840319359
Paraguay,G5,BetGoodwin,250,0.00398406374501992,0.398406374501992
Paraguay,VE,Virgin Bet,500,0.001996007984031936,0.19960079840319359
Paraguay,QN,QuinnBet,400,0.0024937655860349127,0.24937655860349126
Paraguay,WA,Betway,300,0.0033222591362126247,0.33222591362126247
Paraguay,CE,Coral,500,0.001996007984031936,0.19960079840319359
Paraguay,BAH,BetAhoy,250,0.00398406374501992,0.398406374501992
Paraguay,BTT,BetTom,250,0.00398406374501992,0.398406374501992
Paraguay,BRS,BresBet,300,0.0033222591362126247,0.33222591362126247
Paraguay,SK,Sky Bet,500,0.001996007984031936,0.19960079840319359
Paraguay,PP,Paddy Power,500,0.001996007984031936,0.19960079840319359
Paraguay,AKB,AK Bets,750,0.0013315579227696406,0.13315579227696406
Paraguay,BF,Betfair,940,0.0010626992561105207,0.10626992561105207
Paraguay,MA,Matchbook,950,0.0010515247108307045,0.10515247108307045
DR Congo,B3,bet365,400,0.0024937655860349127,0.24937655860349126
DR Congo,WH,William Hill,500,0.001996007984031936,0.19960079840319359
DR Congo,UN,Unibet,750,0.0013315579227696406,0.13315579227696406
DR Congo,FR,Betfred,500,0.001996007984031936,0.19960079840319359
DR Congo,EE,888sport,500,0.001996007984031936,0.19960079840319359
DR Congo,SX,Spreadex,500,0.001996007984031936,0.19960079840319359
DR Congo,LD,Ladbrokes,500,0.001996007984031936,0.19960079840319359
DR Congo,VC,Bet Victor,1000,0.000999000999000999,0.0999000999000999
DR Congo,KN,BetMGM UK,400,0.0024937655860349127,0.24937655860349126
DR Congo,BY,Boylesports,400,0.0024937655860349127,0.24937655860349126
DR Congo,OE,10Bet,400,0.0024937655860349127,0.24937655860349126
DR Congo,S6,StarSports,500,0.001996007984031936,0.19960079840319359
DR Congo,PUP,PricedUp,750,0.0013315579227696406,0.13315579227696406
DR Congo,SI,Sporting Index,500,0.001996007984031936,0.19960079840319359
DR Congo,G5,BetGoodwin,500,0.001996007984031936,0.19960079840319359
DR Congo,VE,Virgin Bet,400,0.0024937655860349127,0.24937655860349126
DR Congo,QN,QuinnBet,750,0.0013315579227696406,0.13315579227696406
DR Congo,WA,Betway,500,0.001996007984031936,0.19960079840319359
DR Congo,CE,Coral,500,0.001996007984031936,0.19960079840319359
DR Congo,BAH,BetAhoy,500,0.001996007984031936,0.19960079840319359
DR Congo,BTT,BetTom,250,0.00398406374501992,0.398406374501992
DR Congo,BRS,BresBet,500,0.001996007984031936,0.19960079840319359
DR Congo,SK,Sky Bet,500,0.001996007984031936,0.19960079840319359
DR Congo,PP,Paddy Power,500,0.001996007984031936,0.19960079840319359
DR Congo,AKB,AK Bets,1000,0.000999000999000999,0.0999000999000999
DR Congo,BF,Betfair,979,0.0010204081632653062,0.10204081632653061
DR Congo,MA,Matchbook,979,0.0010204081632653062,0.10204081632653061
Cape Verde,B3,bet365,500,0.001996007984031936,0.19960079840319359
Cape Verde,WH,William Hill,1000,0.000999000999000999,0.0999000999000999
Cape Verde,UN,Unibet,750,0.0013315579227696406,0.13315579227696406
Cape Verde,FR,Betfred,500,0.001996007984031936,0.19960079840319359
Cape Verde,EE,888sport,1000,0.000999000999000999,0.0999000999000999
Cape Verde,SX,Spreadex,1000,0.000999000999000999,0.0999000999000999
Cape Verde,LD,Ladbrokes,500,0.001996007984031936,0.19960079840319359
Cape Verde,VC,Bet Victor,500,0.001996007984031936,0.19960079840319359
Cape Verde,KN,BetMGM UK,500,0.001996007984031936,0.19960079840319359
Cape Verde,BY,Boylesports,500,0.001996007984031936,0.19960079840319359
Cape Verde,OE,10Bet,550,0.0018148820326678765,0.18148820326678766
Cape Verde,S6,StarSports,500,0.001996007984031936,0.19960079840319359
Cape Verde,PUP,PricedUp,500,0.001996007984031936,0.19960079840319359
Cape Verde,SI,Sporting Index,1000,0.000999000999000999,0.0999000999000999
Cape Verde,G5,BetGoodwin,250,0.00398406374501992,0.398406374501992
Cape Verde,VE,Virgin Bet,500,0.001996007984031936,0.19960079840319359
Cape Verde,QN,QuinnBet,500,0.001996007984031936,0.19960079840319359
Cape Verde,WA,Betway,350,0.002849002849002849,0.2849002849002849
Cape Verde,CE,Coral,500,0.001996007984031936,0.19960079840319359
Cape Verde,BAH,BetAhoy,250,0.00398406374501992,0.398406374501992
Cape Verde,BTT,BetTom,250,0.00398406374501992,0.398406374501992
Cape Verde,BRS,BresBet,500,0.001996007984031936,0.19960079840319359
Cape Verde,SK,Sky Bet,500,0.001996007984031936,0.19960079840319359
Cape Verde,PP,Paddy Power,500,0.001996007984031936,0.19960079840319359
Cape Verde,AKB,AK Bets,1000,0.000999000999000999,0.0999000999000999
Cape Verde,BF,Betfair,979,0.0010204081632653062,0.10204081632653061
Cape Verde,MA,Matchbook,979,0.0010204081632653062,0.10204081632653061
